artifact_path,artifact_name,artifact_type,purpose,responsibilities,exclusions,classes,functions,imports,referenced_scripts,referenced_tables,referenced_rpcs,defined_rpcs,verifies,line_count,documentation_status,last_scanned_at,scan_error
scripts/code_testing/test_onenote_page_hierarchy.py,test_onenote_page_hierarchy.py,Python,Diagnoses raw Microsoft Graph OneNote page hierarchy information.,[],"[""Execute synchronization."",""Modify OneNote."",""Translate OneNote hierarchy into canonical records."",""Write to AlphaOmega.""]",[],"[""find_notebook"",""find_section"",""get_pages"",""main"",""print_page"",""print_target_details""]","[""scripts.connectors.ms_graph.graph_connector.GraphConnector""]","[""scripts/connectors/ms_graph/graph_connector.py""]",[],[],[],"[""A target Section can be located."",""A target notebook can be located."",""Parent and child page information can be inspected for known targets."",""Raw page hierarchy information can be retrieved.""]",447,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_onenote_section_timestamp_translation.py,test_onenote_section_timestamp_translation.py,Python,Validates that GraphTranslator uses the parent OneNote Section modification timestamp as the canonical source_modified_at value for a OneNote page.,[],"[""Make live synchronization decisions."",""Perform Discovery."",""Perform Extraction or Load."",""Write to AlphaOmega.""]",[],"[""main""]","[""scripts.connectors.connector_section.ConnectorSection"",""scripts.sync.sync_translation_input.TranslationInput"",""scripts.translator.graph_translator.GraphTranslator""]","[""scripts/connectors/connector_section.py"",""scripts/sync/sync_translation_input.py"",""scripts/translator/graph_translator.py""]",[],[],[],"[""A controlled ConnectorSection can be translated."",""GraphTranslator produces a page TranslatorRecord."",""The page source_modified_at matches the parent Section modification"",""TranslationInput provides correlation identity."",""timestamp.""]",457,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_onenote_timestamp.py,test_onenote_timestamp.py,Python,Provides a read-only diagnostic of OneNote timestamp behavior for the controlled House Rules Section.,[],"[""Execute Load."",""Modify Knowledge Objects."",""Modify OneNote."",""Perform AlphaOmega database writes.""]","[""HouseRulesDiagnosticConnector""]","[""_find_named_object"",""main"",""normalize_timestamp"",""run""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""scripts.connectors.connector_section.ConnectorSection"",""scripts.connectors.ms_graph.graph_connector.GraphConnector"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.knowledge_object_repository.KnowledgeObjectRepository"",""scripts.database.source_repository.SourceRepository"",""scripts.sync.sync_translation_input.TranslationInput"",""scripts.translator.graph_translator.GraphTranslator""]","[""common/security/local_credential_provider.py"",""scripts/connectors/connector_section.py"",""scripts/connectors/ms_graph/graph_connector.py"",""scripts/database/database_connection.py"",""scripts/database/knowledge_object_repository.py"",""scripts/database/source_repository.py"",""scripts/sync/sync_translation_input.py"",""scripts/translator/graph_translator.py""]",[],[],[],"[""Graph Section lastModifiedDateTime can be inspected."",""Graph page lastModifiedDateTime can be inspected."",""Source, translated, and persisted timestamps can be compared."",""Stored Knowledge Object source_modified_at can be inspected."",""TranslatorRecord.source_modified_at can be inspected.""]",655,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_processing_job_repository.py,test_processing_job_repository.py,Python,Provides isolated validation of ProcessingJobRepository using mocked database behavior.,[],"[""Connect to the live AlphaOmega database."",""Decide Processing Job lifecycle state."",""Execute synchronization stages."",""Modify production Processing Jobs.""]",[],"[""build_mock_client"",""main"",""test_complete_processing_job"",""test_complete_requires_single_record"",""test_create_defaults_metadata"",""test_create_missing_pipeline_version"",""test_create_missing_process_type"",""test_create_processing_job"",""test_create_requires_returned_id"",""test_create_requires_single_record"",""test_fail_processing_job"",""test_fail_requires_error"",""test_fail_requires_single_record"",""test_missing_client_rejected"",""test_missing_processing_job_id""]","[""scripts.database.processing_job_repository.ProcessingJobRepository"",""unittest.mock.Mock""]","[""scripts/database/processing_job_repository.py""]",[],[],[],"[""Database responses must contain the expected single record."",""Failure operations require error information."",""Missing database clients are rejected."",""Processing Job identities are validated."",""Processing Jobs can be completed."",""Processing Jobs can be created."",""Processing Jobs can be failed."",""Required creation inputs are validated.""]",872,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_browsing.py,test_source_browsing.py,Python,Performs a controlled live database test of the Lab 8 SourceBrowsingService.,[],"[""Communicate with a Source of Truth."",""Modify the AlphaOmega database."",""Refresh Source Containers."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""scripts.application.source_browsing_service.SourceBrowsingService"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.source_container_repository.SourceContainerRepository"",""scripts.database.source_repository.SourceRepository""]","[""common/security/local_credential_provider.py"",""scripts/application/source_browsing_service.py"",""scripts/database/database_connection.py"",""scripts/database/source_container_repository.py"",""scripts/database/source_repository.py""]",[],[],[],"[""A requested Source can be browsed through the application service."",""Active persisted Source Containers are returned."",""Enabled registered Sources can be listed."",""OneDrive and OneNote catalogs can be browsed without direct UI database"",""Persisted parent relationships are assembled into an application-facing"",""access."",""hierarchy.""]",148,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_atomic_upsert.py,test_source_container_atomic_upsert.py,Python,Validates atomic persistence of Source Container observations through the upsert_source_containers database operation.,[],"[""Create Knowledge Objects."",""Enumerate a Source of Truth."",""Perform Source Container reconciliation."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_repository.SourceRepository"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_repository.py""]","[""processing_jobs"",""source_containers""]","[""upsert_source_containers""]",[],"[""Controlled Source Container records can be submitted atomically."",""New and existing container identities are handled correctly."",""Processing Job attribution is persisted with the catalog records."",""The database operation produces the expected persisted state.""]",501,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_deactivation.py,test_source_container_deactivation.py,Python,Validates controlled Source Container deactivation behavior in the AlphaOmega database.,[],"[""Delete Source Container history."",""Enumerate a Source of Truth."",""Infer absence from an incomplete Source observation."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_repository.SourceRepository"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_repository.py""]","[""processing_jobs"",""source_containers""]","[""deactivate_source_containers"",""upsert_source_containers""]",[],"[""Containers identified as absent can be deactivated."",""Controlled Source Containers can be upserted for test preparation."",""Deactivation preserves the expected persisted catalog state."",""The deactivation database operation affects the intended records.""]",503,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_observation_validator.py,test_source_container_observation_validator.py,Python,Validates SourceContainerObservationValidator behavior using controlled Source Container observations.,[],"[""Enumerate a Source of Truth."",""Persist Source Containers."",""Reconcile observations against the database."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_container_repository.SourceContainerRepository"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_container_repository.py""]","[""processing_jobs"",""source_containers"",""sources""]",[],[],"[""Duplicate or inconsistent identities are rejected."",""Invalid hierarchy relationships are rejected."",""Observation completeness requirements are enforced before persistence"",""Required observation fields are enforced."",""Valid complete observations are accepted."",""decisions.""]",246,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_reconciler.py,test_source_container_reconciler.py,Python,Validates SourceContainerReconciler behavior using controlled observed and persisted Source Container sets.,[],"[""Deactivate Source Containers itself."",""Enumerate a Source of Truth."",""Persist reconciliation results."",""Synchronize content.""]",[],"[""main""]","[""scripts.sync.source_container_reconciler.SourceContainerReconciler""]","[""scripts/sync/source_container_reconciler.py""]",[],[],[],"[""Existing containers are classified correctly."",""Newly observed containers are classified correctly."",""Persisted containers absent from a complete observation are identified."",""Reappearing containers are identified correctly."",""Reconciliation results preserve the identities needed for persistence.""]",249,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_reservation_repository.py,test_source_container_refresh_reservation_repository.py,Python,Validates SourceContainerRefreshReservationRepository using controlled database RPC behavior.,[],"[""Complete or fail Processing Jobs."",""Connect to the live AlphaOmega database."",""Enumerate Source Containers."",""Perform reconciliation.""]","[""FakeDatabaseClient"",""FakeResponse"",""FakeRpcRequest""]","[""__init__"",""execute"",""main"",""rpc""]","[""scripts.database.source_container_refresh_reservation_repository.SourceContainerRefreshReservationRepository""]","[""scripts/database/source_container_refresh_reservation_repository.py""]",[],[],[],"[""A complete Source Refresh reservation invokes the expected database RPC."",""Invalid or failed RPC responses are rejected."",""Required reservation inputs are validated."",""Reservation remains an atomic database boundary."",""Successful reservation returns the created Processing Job identity.""]",203,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_service_database.py,test_source_container_refresh_service_database.py,Python,Validates SourceContainerRefreshService against the AlphaOmega database using a controlled Source Container observation.,[],"[""Create Knowledge Objects."",""Perform broad live Source enumeration."",""Replace production Source Container population."",""Synchronize content.""]","[""ControlledEnumerator"",""ExistingDatabaseConnection""]","[""__init__"",""connect"",""delete_disposable_records"",""enumerate"",""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_container_refresh_reservation_repository.SourceContainerRefreshReservationRepository"",""scripts.database.source_container_repository.SourceContainerRepository"",""scripts.sync.source_container_observation_validator.SourceContainerObservationValidator"",""scripts.sync.source_container_reconciler.SourceContainerReconciler"",""scripts.sync.source_container_refresh_service.SourceContainerRefreshService"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_container_refresh_reservation_repository.py"",""scripts/database/source_container_repository.py"",""scripts/sync/source_container_observation_validator.py"",""scripts/sync/source_container_reconciler.py"",""scripts/sync/source_container_refresh_service.py""]","[""processing_jobs"",""source_containers"",""sources""]",[],[],"[""A controlled Refresh can reserve execution in the database."",""Disposable test records can be cleaned up after validation."",""Observed containers are reconciled against persisted state."",""Persisted Source Container state matches the controlled observation."",""Processing Job lifecycle state reflects the Refresh result."",""Refresh results are applied atomically.""]",512,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_service_failure.py,test_source_container_refresh_service_failure.py,Python,Validates controlled failure behavior of SourceContainerRefreshService.,[],"[""Apply successful catalog changes."",""Connect to a live Source of Truth."",""Connect to the live AlphaOmega database."",""Synchronize content.""]","[""FakeDatabaseClient"",""FakeIncompleteEnumerator"",""FakeProcessingJobRepository"",""FakeReservationRepository"",""FakeSourceContainerRepository""]","[""__init__"",""complete"",""enumerate"",""fail"",""find_by_source"",""main"",""reserve"",""rpc""]","[""scripts.sync.source_container_observation_validator.SourceContainerObservationValidator"",""scripts.sync.source_container_reconciler.SourceContainerReconciler"",""scripts.sync.source_container_refresh_service.SourceContainerRefreshService""]","[""scripts/sync/source_container_observation_validator.py"",""scripts/sync/source_container_reconciler.py"",""scripts/sync/source_container_refresh_service.py""]",[],[],[],"[""Failed Refresh processing causes the Processing Job to fail."",""Failure does not proceed into successful catalog persistence."",""Incomplete Source observations are rejected."",""Reservation and Processing Job failure behavior remain coordinated.""]",192,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_service.py,test_source_container_refresh_service.py,Python,Provides isolated success-path and failure-path validation of SourceContainerRefreshService.,[],"[""Connect to a live Source of Truth."",""Connect to the live AlphaOmega database."",""Create Knowledge Objects."",""Synchronize content.""]","[""FailingDatabaseClient"",""FailingRpc"",""FakeContainerRepository"",""FakeDatabaseClient"",""FakeEnumerator"",""FakeProcessingJobRepository"",""FakeReconciler"",""FakeReservationRepository"",""FakeResponse"",""FakeRpc"",""FakeValidator""]","[""__init__"",""complete"",""enumerate"",""execute"",""fail"",""find_by_source"",""main"",""reconcile"",""reserve"",""rpc"",""test_failure_path"",""test_success_path"",""validate"",""verify_measurements""]","[""scripts.sync.source_container_refresh_service.SourceContainerRefreshService""]","[""scripts/sync/source_container_refresh_service.py""]",[],[],[],"[""Complete observations are validated."",""Failure paths do not report successful Refresh completion."",""Failures cause the Processing Job to fail."",""Observed and persisted containers are reconciled."",""Reconciliation results are submitted for atomic persistence."",""Refresh measurements are produced correctly."",""Refresh reserves the Source before enumeration."",""Successful Refresh completes its Processing Job.""]",626,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_status_repository.py,test_source_container_refresh_status_repository.py,Python,Performs isolated deterministic tests of active Source Container Refresh lookup behavior.,[],"[""Access the live AlphaOmega database."",""Create or update Processing Jobs."",""Enumerate or persist Source Containers."",""Execute synchronization."",""Reserve Source Container Refresh.""]","[""FakeDatabaseClient"",""FakeQuery"",""FakeResponse""]","[""__init__"",""eq"",""execute"",""main"",""require_equal"",""select"",""table"",""test_active_refresh_lookup"",""test_boolean_active_refresh"",""test_empty_source"",""test_missing_source_rejected"",""test_source_isolation""]","[""scripts.database.source_container_refresh_status_repository.SourceContainerRefreshStatusRepository""]","[""scripts/database/source_container_refresh_status_repository.py""]",[],[],[],"[""A Source with no active Refresh returns empty state."",""Active Refresh presence can be returned as a boolean."",""Completed Source Container Refresh jobs are excluded."",""Failed Source Container Refresh jobs are excluded."",""Required Source identity validation is enforced."",""Running Refresh jobs for another Source are excluded."",""Running Source Container Refresh jobs are returned for one Source."",""Running jobs for another process type are excluded.""]",423,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_refresh_transaction.py,test_source_container_refresh_transaction.py,Python,Validates the atomic database transaction used to apply Source Container Refresh reconciliation results.,[],"[""Decide which containers should be deactivated."",""Enumerate a Source of Truth."",""Perform reconciliation."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_repository.SourceRepository"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_repository.py""]","[""processing_jobs"",""source_containers""]","[""apply_source_container_refresh"",""deactivate_source_containers"",""upsert_source_containers""]",[],"[""Refresh persistence produces the expected final catalog state."",""Required deactivations can be applied within the same operation."",""Source Container upserts can be applied within the Refresh transaction."",""The apply_source_container_refresh RPC provides the intended atomic"",""boundary.""]",603,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_repository.py,test_source_container_repository.py,Python,Validates SourceContainerRepository database access behavior.,[],"[""Enumerate Sources of Truth."",""Perform Source Container reconciliation."",""Refresh the Source Container Catalog."",""Synchronize content.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""datetime.datetime"",""datetime.timezone"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.processing_job_repository.ProcessingJobRepository"",""scripts.database.source_container_repository.SourceContainerRepository"",""uuid.uuid4""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/processing_job_repository.py"",""scripts/database/source_container_repository.py""]","[""processing_jobs"",""source_containers"",""sources""]",[],[],"[""Active containers belonging to a Source can be retrieved."",""Containers belonging to a Source can be retrieved."",""Repository results preserve expected Source Container fields."",""Source Containers can be found by AlphaOmega identity."",""Source Containers can be found by Source and source-native identity.""]",245,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_container_validator.py,test_source_container_validator.py,Python,Performs isolated deterministic tests of generic and source-specific Source Container validation.,[],"[""Access live Sources of Truth."",""Authenticate with Microsoft Graph."",""Determine synchronization conflicts."",""Modify the AlphaOmega database."",""Reserve or execute synchronization.""]","[""FakeOneNoteEnumerator"",""FakeResponse"",""FakeValidator""]","[""__init__"",""enumerate"",""json"",""main"",""require_equal"",""test_generic_routing"",""test_onedrive_404"",""test_onedrive_existing_folder"",""test_onedrive_non_404_failure"",""test_onedrive_non_folder"",""test_onenote_existing_container"",""test_onenote_incomplete_observation"",""test_onenote_missing_container"",""test_required_identity_validation"",""test_unsupported_source"",""validate""]","[""requests"",""scripts.connectors.ms_graph.onedrive_container_validator.OneDriveContainerValidator"",""scripts.connectors.ms_graph.onenote_container_validator.OneNoteContainerValidator"",""scripts.connectors.source_container_validator.SourceContainerValidator"",""unittest.mock.patch""]","[""scripts/connectors/ms_graph/onedrive_container_validator.py"",""scripts/connectors/ms_graph/onenote_container_validator.py"",""scripts/connectors/source_container_validator.py""]",[],[],[],"[""Generic validation routes requests by Source."",""OneDrive preserves non-404 HTTP failures."",""OneDrive rejects an object that is not a folder."",""OneDrive treats HTTP 404 as confirmed absence."",""OneDrive validates a matching Microsoft Graph folder."",""OneNote confirms absence only after complete enumeration."",""OneNote rejects incomplete enumeration as authoritative evidence."",""OneNote validates a Container present in a complete observation."",""Required identities are validated."",""Unsupported Sources are rejected.""]",654,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_source_repository.py,test_source_repository.py,Python,Validates authenticated Source lookup through SourceRepository.,[],"[""Connect to a Source of Truth."",""Execute synchronization."",""Refresh Source Containers."",""Register or modify Sources.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.source_repository.SourceRepository""]","[""common/security/local_credential_provider.py"",""scripts/database/database_connection.py"",""scripts/database/source_repository.py""]",[],[],[],"[""A registered Source can be resolved by name."",""A registered Source can be retrieved by AlphaOmega identity."",""Enabled Sources can be retrieved through the repository."",""Repository access operates through the authenticated database boundary.""]",103,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_sync_base_section.py,test_sync_base_section.py,Python,Validates the common synchronization section locking contract.,[],"[""Execute synchronization."",""Persist synchronization data."",""Test a specific synchronization stage."",""Unlock completed sections.""]","[""TestSection""]","[""__init__"",""main""]","[""scripts.sync.sync_base_section.BaseSection"",""scripts.sync.sync_exceptions.SectionLockedError""]","[""scripts/sync/sync_base_section.py"",""scripts/sync/sync_exceptions.py""]",[],[],[],"[""A section begins unlocked."",""Attempts to modify locked section state are rejected."",""Locking marks the section complete and immutable."",""Stage-owned values can be populated before locking."",""Supported mutable values are frozen when the section is locked.""]",78,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_sync_container_boundary.py,test_sync_container_boundary.py,Python,Validates the canonical CONTAINER orchestration boundary.,[],"[""Change canonical object-type definitions."",""Connect to the live AlphaOmega database."",""Retrieve live source content."",""Treat CONTAINER objects as Knowledge Objects.""]","[""FakeConnector"",""FakeConnectorSection"",""FakeDiscoveryRecord"",""FakeDiscoverySection"",""FakeDiscoveryService"",""FakeExtractionService"",""FakeLoadService"",""FakeLockedSection"",""FakeProcessingJobRepository"",""FakeTranslator"",""FakeTranslatorRecord"",""FakeTranslatorSection""]","[""__init__"",""complete"",""create"",""fail"",""main"",""run""]","[""common.object_types.CONTAINER"",""common.object_types.CONTENT"",""scripts.orchestration.sync_orchestrator.SynchronizationOrchestrator"",""scripts.sync.sync_state.SyncState""]","[""common/object_types.py"",""scripts/orchestration/sync_orchestrator.py"",""scripts/sync/sync_state.py""]",[],[],[],"[""CONTAINER objects can pass through Connector and Translator."",""CONTAINER objects do not proceed into content Discovery, Extraction,"",""CONTAINER objects preserve synchronization association and correlation"",""CONTENT objects remain eligible for downstream synchronization stages."",""Processing Job lifecycle behavior remains valid when CONTAINER objects"",""are present."",""identity."",""or Load behavior intended for Knowledge Objects.""]",783,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_sync_orchestrator.py,test_sync_orchestrator.py,Python,Provides isolated regression validation of SynchronizationOrchestrator.,[],"[""Bypass synchronization stage boundaries."",""Connect to live Sources of Truth."",""Connect to the live AlphaOmega database."",""Test UI or application admission.""]","[""FailingConnector"",""RecordFailureConnector"",""RecordFailureDiscoveryService"",""RecordFailureExtractionService"",""RecordFailureTranslator"",""SameHashConnector"",""SameHashDiscoveryService"",""SameHashExtractionService"",""SameHashLoadService"",""SameHashTranslator"",""SyntheticConnector"",""SyntheticDiscoveryService"",""SyntheticExtractionService"",""SyntheticLoadService"",""SyntheticProcessingJobRepository"",""SyntheticSection"",""SyntheticTranslator""]","[""__init__"",""build_orchestrator"",""complete"",""create"",""fail"",""main"",""run"",""test_modified_same_hash_stops_before_load"",""test_new_modified_unchanged_routing"",""test_record_level_failure_isolation"",""test_required_dependencies"",""test_source_name_required"",""test_stage_failure_fails_processing_job""]","[""scripts.orchestration.sync_orchestrator.SynchronizationOrchestrator"",""scripts.sync.sync_state.SyncState"",""types.SimpleNamespace"",""unittest.mock.Mock""]","[""scripts/orchestration/sync_orchestrator.py"",""scripts/sync/sync_state.py""]",[],[],[],"[""A Source name is required."",""Load."",""MODIFIED records whose extracted content hash is unchanged stop before"",""NEW, MODIFIED, and UNCHANGED records are routed correctly."",""Processing Job creation, completion, and failure follow orchestration"",""Record-level failures remain isolated."",""Required orchestration dependencies are enforced."",""Stage-level failures fail the Processing Job."",""Synchronization associations preserve stage results across the run."",""results.""]",2609,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_sync_record.py,test_sync_record.py,Python,Validates the SynchronizationRecord section container contract.,[],"[""Execute synchronization stages."",""Modify completed section contents."",""Persist synchronization data."",""Populate stage-owned sections.""]",[],"[""main""]","[""scripts.sync.sync_record.SyncRecord""]","[""scripts/sync/sync_record.py""]",[],[],[],"[""All attached sections can be returned."",""Attached sections can be retrieved."",""Completed synchronization sections can be attached by name."",""Duplicate section names are rejected."",""Section membership can be queried.""]",33,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_sync_run_repository.py,test_sync_run_repository.py,Python,Performs isolated deterministic tests of SyncRunRepository active synchronization lookup behavior.,[],"[""Access the live AlphaOmega database."",""Create Synchronization Runs."",""Create or update Processing Jobs."",""Determine synchronization hierarchy conflicts."",""Execute synchronization."",""Reserve synchronization execution.""]","[""FakeDatabaseClient"",""FakeQuery"",""FakeResponse""]","[""__init__"",""eq"",""execute"",""in_"",""main"",""require_equal"",""select"",""table"",""test_active_container_lookup"",""test_active_run_lookup"",""test_empty_source"",""test_missing_source_rejected"",""test_source_isolation""]","[""scripts.database.sync_run_repository.SyncRunRepository""]","[""scripts/database/sync_run_repository.py""]",[],[],[],"[""Active Source Container identities can be returned directly."",""An empty Source result returns an empty tuple."",""Completed and failed Processing Jobs are excluded."",""Duplicate Processing Job identities do not create duplicate job lookup"",""Only runs whose Processing Jobs are running are returned."",""Required Source identity validation is enforced."",""Synchronization Runs can be filtered by Source."",""values.""]",478,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_synchronization_admission.py,test_synchronization_admission.py,Python,Performs a controlled live database test of persisted SynchronizationRequest admission.,[],"[""Communicate with a Source of Truth."",""Create Processing Jobs or Synchronization Runs."",""Detect synchronization overlap."",""Invoke SynchronizationOrchestrator."",""Modify the AlphaOmega database."",""Reserve synchronization execution.""]",[],"[""main""]","[""common.security.local_credential_provider.LocalCredentialProvider"",""scripts.application.synchronization_admission_service.SynchronizationAdmissionService"",""scripts.database.database_connection.DatabaseConnection"",""scripts.database.source_container_repository.SourceContainerRepository"",""scripts.database.source_repository.SourceRepository"",""scripts.sync.sync_request.SynchronizationRequest""]","[""common/security/local_credential_provider.py"",""scripts/application/synchronization_admission_service.py"",""scripts/database/database_connection.py"",""scripts/database/source_container_repository.py"",""scripts/database/source_repository.py"",""scripts/sync/sync_request.py""]",[],[],[],"[""A requested Source Container exists."",""A requested Source exists in the persisted Source catalog."",""OneDrive and OneNote requests can pass persisted admission."",""Successful admission returns the persisted identities required by later"",""The Source Container belongs to the requested Source."",""The Source Container is active."",""The requested Source is enabled."",""synchronization capabilities.""]",189,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_synchronization_application_service.py,test_synchronization_application_service.py,Python,Verifies the assembled application-level synchronization coordination boundary without accessing Microsoft Graph or creating real synchronization operations.,[],"[""Access Microsoft Graph."",""Access Supabase."",""Create Processing Jobs."",""Create Synchronization Runs."",""Execute Connector, Translator, Discovery, Extraction, or Load.""]","[""FakeAdmissionService"",""FakeExecutionService"",""FakePreliminaryConflictService"",""FakeRequest"",""FakeSourceContainerValidator""]","[""__init__"",""build_service"",""evaluate"",""execute"",""main"",""run_test"",""test_entire_onedrive_rejected"",""test_entire_onenote"",""test_missing_source_container_rejected"",""test_preliminary_conflict_rejected"",""test_selected_onedrive"",""test_selected_onenote"",""validate""]","[""scripts.application.synchronization_application_service.SynchronizationApplicationService"",""scripts.sync.source_container_root_service.SourceContainerRootService""]","[""scripts/application/synchronization_application_service.py"",""scripts/sync/source_container_root_service.py""]",[],[],[],"[""Admitted identities are passed correctly to execution."",""Entire OneDrive is rejected through the normal application path."",""Entire OneNote is permitted through the Source Root."",""Execution occurs only after successful validation."",""Missing Source-of-Truth Containers stop processing before execution."",""Persisted admission occurs first."",""Preliminary conflict evaluation occurs after admission."",""Preliminary conflicts stop processing before Source validation."",""Source-of-Truth validation occurs after preliminary conflict approval.""]",662,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/code_testing/test_synchronization_conflict_service.py,test_synchronization_conflict_service.py,Python,Performs an isolated deterministic test of application-level synchronization conflict evaluation.,[],"[""Access a Source of Truth."",""Access the AlphaOmega database."",""Create Processing Jobs or Synchronization Runs."",""Detect Source Container Refresh conflicts."",""Execute synchronization."",""Reserve synchronization execution.""]","[""FakeSourceContainerRepository"",""FakeSyncRunRepository""]","[""__init__"",""build_service"",""find_active_by_source"",""find_active_source_container_ids_by_source"",""main"",""require_equal"",""test_boolean_conflict_result"",""test_disjoint_scope"",""test_no_active_runs"",""test_overlapping_scope"",""test_required_identity_validation""]","[""scripts.application.synchronization_conflict_service.SynchronizationConflictService"",""scripts.application.synchronization_scope_conflict_detector.SynchronizationScopeConflictDetector""]","[""scripts/application/synchronization_conflict_service.py"",""scripts/application/synchronization_scope_conflict_detector.py""]",[],[],[],"[""Active synchronization scopes are read for the requested Source."",""Boolean conflict evaluation reflects the returned conflict state."",""Disjoint synchronization scopes return no conflicts."",""No active Synchronization Runs short-circuit catalog loading."",""Overlapping active synchronization scopes are returned."",""Required request identities are validated."",""The active Source Container catalog is supplied to conflict detection.""]",438,COMPLETE,2026-09-13 05:06:34.617284+00,null
